isic_code,isic_name,section_code,section_name,division_code,group_code,tradable_atlas,confidence_atlas,mixed_atlas,tradable_regional,confidence_regional,mixed_regional,rationale,entry_regime,confidence_entry,mixed_entry,rationale_entry
7120,Technical testing and analysis,M,"Professional, scientific and technical activities",71,712,tradable,0.82,False,tradable,0.84,False,Professional/scientific/technical service (technical testing and analysis) can be delivered to remote clients in other provinces and abroad; tradable under both definitions.,open_market,0.91,False,Professional and technical services (Technical testing and analysis) are contestable: a qualified professional or firm can set up in any province. Professional registration and the colegios supervise practice — being supervised is not the same as entry being allocated.
7210,Research and experimental development on natural sciences and engineering,M,"Professional, scientific and technical activities",72,721,tradable,0.82,False,tradable,0.84,False,Professional/scientific/technical service (research and experimental development on natural sciences and engineering) can be delivered to remote clients in other provinces and abroad; tradable under both definitions.,open_market,0.58,True,"Corporate and consulting R&D in agriculture, aquaculture and engineering is genuinely private and entered by hiring researchers. mixed_entry because Ecuador's natural-science research capacity is dominated by public institutions whose siting is a ministry decision — INIAP's experimental stations, the public universities' labs, and the Yachay and Ikiam campuses created by executive act."
7220,Research and experimental development on social sciences and humanities,M,"Professional, scientific and technical activities",72,722,tradable,0.82,False,tradable,0.84,False,Professional/scientific/technical service (research and experimental development on social sciences and humanities) can be delivered to remote clients in other provinces and abroad; tradable under both definitions.,open_market,0.74,False,"Social-science and humanities research is carried out by private think tanks, consultancies and foundations that any group may form; the public institutes are a minority of the establishments."
7310,Advertising,M,"Professional, scientific and technical activities",73,731,tradable,0.82,False,tradable,0.84,False,Professional/scientific/technical service (advertising) can be delivered to remote clients in other provinces and abroad; tradable under both definitions.,open_market,0.91,False,Professional and technical services (Advertising) are contestable: a qualified professional or firm can set up in any province. Professional registration and the colegios supervise practice — being supervised is not the same as entry being allocated.
7320,Market research and public opinion polling,M,"Professional, scientific and technical activities",73,732,tradable,0.82,False,tradable,0.84,False,Professional/scientific/technical service (market research and public opinion polling) can be delivered to remote clients in other provinces and abroad; tradable under both definitions.,open_market,0.91,False,Professional and technical services (Market research and public opinion polling) are contestable: a qualified professional or firm can set up in any province. Professional registration and the colegios supervise practice — being supervised is not the same as entry being allocated.
7410,Specialized design activities,M,"Professional, scientific and technical activities",74,741,tradable,0.82,False,tradable,0.84,False,Professional/scientific/technical service (specialized design activities) can be delivered to remote clients in other provinces and abroad; tradable under both definitions.,open_market,0.91,False,Professional and technical services (Specialized design activities) are contestable: a qualified professional or firm can set up in any province. Professional registration and the colegios supervise practice — being supervised is not the same as entry being allocated.
7420,Photographic activities,M,"Professional, scientific and technical activities",74,742,non-tradable,0.55,True,non-tradable,0.58,True,"Dominated by local consumer services (portrait, event, ID photography); leans non-tradable, though commercial/press photography can serve clients elsewhere -- mixed under both, low confidence.",open_market,0.91,False,Professional and technical services (Photographic activities) are contestable: a qualified professional or firm can set up in any province. Professional registration and the colegios supervise practice — being supervised is not the same as entry being allocated.
7490,"Other professional, scientific and technical activities n.e.c.",M,"Professional, scientific and technical activities",74,749,tradable,0.82,False,tradable,0.84,False,"Professional/scientific/technical service (other professional, scientific and technical activities n.e.c.) can be delivered to remote clients in other provinces and abroad; tradable under both definitions.",open_market,0.91,False,"Professional and technical services (Other professional, scientific and technical activities n.e.c.) are contestable: a qualified professional or firm can set up in any province. Professional registration and the colegios supervise practice — being supervised is not the same as entry being allocated."
7500,Veterinary activities,M,"Professional, scientific and technical activities",75,750,non-tradable,0.6,True,tradable,0.6,True,"Veterinary services are delivered on-site to local pet owners and farms (non-tradable Atlas), but livestock/animal-health practices serve a regional agricultural catchment (tradable regional). Divergence; mixed.",open_market,0.91,False,Professional and technical services (Veterinary activities) are contestable: a qualified professional or firm can set up in any province. Professional registration and the colegios supervise practice — being supervised is not the same as entry being allocated.
7710,Renting and leasing of motor vehicles,N,Administrative and support service activities,77,771,non-tradable,0.55,True,tradable,0.6,True,"Vehicle rental serves travellers and regional business clients (airport rental partly serves inbound visitors), but is largely a domestic service; non-tradable Atlas (mixed), tradable regional. Divergence; mixed.",open_market,0.87,False,"Administrative and support services (Renting and leasing of motor vehicles) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
7721,Renting and leasing of recreational and sports goods,N,Administrative and support service activities,77,772,non-tradable,0.72,False,non-tradable,0.62,True,"Consumer recreational/sports-goods rental serves local users (some tourist rental); non-tradable Atlas, mixed/leaning local regionally.",open_market,0.87,False,"Administrative and support services (Renting and leasing of recreational and sports goods) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
7722,Renting of video tapes and disks,N,Administrative and support service activities,77,772,non-tradable,0.82,False,non-tradable,0.8,False,Local consumer video rental outlets; non-tradable under both.,open_market,0.87,False,"Administrative and support services (Renting of video tapes and disks) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
7729,Renting and leasing of other personal and household goods,N,Administrative and support service activities,77,772,non-tradable,0.72,False,non-tradable,0.65,True,"Consumer/household-goods rental serving local users; non-tradable Atlas, mildly mixed regionally.",open_market,0.87,False,"Administrative and support services (Renting and leasing of other personal and household goods) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
7730,"Renting and leasing of other machinery, equipment and tangible goods",N,Administrative and support service activities,77,773,non-tradable,0.6,True,tradable,0.65,True,"Plant/equipment rental (construction, industrial machinery) serves business clients across a region (tradable regional) but is not an exported service (non-tradable Atlas). Divergence; mixed.",open_market,0.87,False,"Administrative and support services (Renting and leasing of other machinery, equipment and tangible goods) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
7740,"Leasing of intellectual property and similar products, except copyrighted works",N,Administrative and support service activities,77,774,tradable,0.68,True,tradable,0.72,False,"Licensing of patents, trademarks and franchises generates royalties that flow across regions and borders; tradable under both. Mixed under Atlas given heterogeneity.",open_market,0.87,False,"Administrative and support services (Leasing of intellectual property and similar products, except copyrighted works) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
7810,Activities of employment placement agencies,N,Administrative and support service activities,78,781,non-tradable,0.55,True,tradable,0.6,True,"Recruitment/placement serves employers and job-seekers across a region/nation (tradable regional), but the core matching is largely a domestic labour-market service (non-tradable Atlas); mixed, some cross-border recruitment.",open_market,0.87,False,"Administrative and support services (Activities of employment placement agencies) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
7820,Temporary employment agency activities,N,Administrative and support service activities,78,782,non-tradable,0.58,True,non-tradable,0.88,False,"Manual Ecuador review override (2026-08-17): Mandato Constituyente 8 (2008) constitutionally banned labour intermediation — supplying agency-employed workers to client firms — so the activity barely legally exists in Ecuador. What survives (complementary services: cleaning, security, catering) is delivered on-site with locally hired staff. Non-tradable under both definitions.",open_market,0.72,False,"Labour intermediation was constitutionally banned by Mandato Constituyente 8 (2008), so there is very little lawful activity to enter — but the binding constraint is prohibition, not allocation: nothing about the surviving complementary-services business is sited or licensed by the state."
7830,Other human resources provision,N,Administrative and support service activities,78,783,non-tradable,0.55,True,non-tradable,0.85,False,Manual Ecuador review override (2026-08-17): employer-of-record / PEO provision is precisely the tercerizacion prohibited by Mandato Constituyente 8 (2008); there is no lawful Ecuadorian market in which this service could be sold across provinces. Non-tradable under both definitions.,open_market,0.72,False,"Employer-of-record provision is the tercerizacion prohibited by Mandato 8 (2008). As with 7820 the constraint is a ban rather than an allocation, so the class is labelled open-market even though the market is largely closed by law."
7911,Travel agency activities,N,Administrative and support service activities,79,791,tradable,0.75,False,tradable,0.8,False,Travel agencies earn commissions serving travellers; inbound/tour bookings are part of exported tourism services; tradable under both.,open_market,0.87,False,"Administrative and support services (Travel agency activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
7912,Tour operator activities,N,Administrative and support service activities,79,791,tradable,0.8,False,tradable,0.85,False,Tour operators package and sell destination experiences to visitors from other regions and abroad -- a core exported tourism service; tradable under both.,open_market,0.87,False,"Administrative and support services (Tour operator activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
7990,Other reservation service and related activities,N,Administrative and support service activities,79,799,tradable,0.68,True,tradable,0.75,False,"Reservation/ticketing and related services support travel and tourism flows; tradable under both, mixed under Atlas given some local activity.",open_market,0.87,False,"Administrative and support services (Other reservation service and related activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8010,Private security activities,N,Administrative and support service activities,80,801,non-tradable,0.72,False,non-tradable,0.65,True,"Guarding services are delivered at the client's local premises; mostly non-tradable, though firms can hold multi-province contracts -- mixed regionally.",open_market,0.87,False,"Administrative and support services (Private security activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8020,Security systems service activities,N,Administrative and support service activities,80,802,non-tradable,0.6,True,non-tradable,0.6,True,"Alarm monitoring/installation can run from a regional/national centre (straddles) but ultimately serves local premises; mixed under both, leaning local.",open_market,0.87,False,"Administrative and support services (Security systems service activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8030,Investigation activities,N,Administrative and support service activities,80,803,non-tradable,0.62,True,non-tradable,0.6,True,"Private investigation serves mostly local/regional clients and can occasionally serve clients elsewhere; mixed, leaning non-tradable.",open_market,0.87,False,"Administrative and support services (Investigation activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8110,Combined facilities support activities,N,Administrative and support service activities,81,811,non-tradable,0.6,True,non-tradable,0.78,False,"Manual Ecuador review override (2026-08-17): facilities-support contracts are executed on the client's premises with staff hired where the client sits, so a host province captures only HQ overhead — and those HQs already sit in Quito/Guayaquil. On the ground this is ubiquitous cleaning-plus-security service, the truly local category the regional definition excludes. Non-tradable under both definitions.",open_market,0.87,False,"Administrative and support services (Combined facilities support activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8121,General cleaning of buildings,N,Administrative and support service activities,81,812,non-tradable,0.85,False,non-tradable,0.8,False,Building cleaning is performed on-site for local clients -- a ubiquitous local service; non-tradable under both.,open_market,0.87,False,"Administrative and support services (General cleaning of buildings) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8129,Other building and industrial cleaning activities,N,Administrative and support service activities,81,812,non-tradable,0.78,False,non-tradable,0.68,True,"Specialized/industrial cleaning is on-site but specialists can serve a regional industrial base; mostly non-tradable, mixed regionally.",open_market,0.87,False,"Administrative and support services (Other building and industrial cleaning activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8130,Landscape care and maintenance service activities,N,Administrative and support service activities,81,813,non-tradable,0.85,False,non-tradable,0.8,False,Gardening/landscaping performed on-site for local clients; non-tradable under both.,open_market,0.87,False,"Administrative and support services (Landscape care and maintenance service activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8211,Combined office administrative service activities,N,Administrative and support service activities,82,821,non-tradable,0.65,True,non-tradable,0.6,True,Outsourced office administration can serve clients across a region (mixed regional) but is largely a support service to local establishments (non-tradable Atlas).,open_market,0.87,False,"Administrative and support services (Combined office administrative service activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8219,"Photocopying, document preparation and other specialized office support activities",N,Administrative and support service activities,82,821,non-tradable,0.78,False,non-tradable,0.7,True,"Walk-in document/office support for local clients; non-tradable Atlas, mildly mixed regionally.",open_market,0.87,False,"Administrative and support services (Photocopying, document preparation and other specialized office support activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8220,Activities of call centres,N,Administrative and support service activities,82,822,tradable,0.8,False,tradable,0.82,False,Call/contact centres are classic business-process outsourcing serving clients in other regions and abroad -- internationally tradable; tradable under both.,open_market,0.87,False,"Administrative and support services (Activities of call centres) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8230,Organization of conventions and trade shows,N,Administrative and support service activities,82,823,tradable,0.65,True,tradable,0.72,False,"Convention/trade-show organisers attract exhibitors and visitors from other regions and abroad (MICE tourism); tradable under both, mixed under Atlas for local events.",open_market,0.87,False,"Administrative and support services (Organization of conventions and trade shows) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8291,Activities of collection agencies and credit bureaus,N,Administrative and support service activities,82,829,non-tradable,0.55,True,tradable,0.6,True,Debt-collection and credit-reference services can be centralised and serve clients across a region/nation (tradable regional); not typically exported (non-tradable Atlas). Mixed.,open_market,0.75,False,"Debt collection is an ordinary private service. The credit-bureau side is a licensed national duopoly (Equifax Ecuador, Aval Buro), but collection agencies — the bulk of the establishments — are formed freely."
8292,Packaging activities,N,Administrative and support service activities,82,829,non-tradable,0.6,True,tradable,0.65,True,Contract packing/labelling supports manufacturers and exporters and can serve clients across a region (tradable regional); the service itself is not exported (non-tradable Atlas). Divergence; mixed.,open_market,0.87,False,"Administrative and support services (Packaging activities) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8299,Other business support service activities n.e.c.,N,Administrative and support service activities,82,829,non-tradable,0.5,True,non-tradable,0.72,False,"Manual Ecuador review override (2026-08-17): the class's dominant Ecuadorian contents — court reporting, repossession, coin collection, local auctioneers, miscellaneous office support — serve strictly local clients. The national-reach niches (bar-code administration via GS1 Ecuador, loyalty-program administrators) amount to one or two Quito/Guayaquil entities, not an industry a province can sell outward. Non-tradable under both definitions.",open_market,0.87,False,"Administrative and support services (Other business support service activities n.e.c.) are entered by forming a firm and winning contracts; sectoral permits (Ministerio del Interior for guarding, ANT for driver services) license conduct, not the number of entrants per province."
8411,General public administration activities,O,Public administration and defence; compulsory social security,84,841,non-tradable,0.9,False,non-tradable,0.88,False,"Public administration/defence/social security (general public administration activities) is a government function serving residents/citizens, not a market-tradable output; non-tradable under both definitions.",state_allocated,0.96,False,"Public administration (General public administration activities) exists where the state decides to place an office, funded from the national budget under COOTAD and COPFP competence rules. There is no private-entry channel at all."
8412,"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",O,Public administration and defence; compulsory social security,84,841,non-tradable,0.9,False,non-tradable,0.88,False,"Public administration/defence/social security (regulation of the activities of providing health care, education, cultural services and other social services, excluding social security) is a government function serving residents/citizens, not a market-tradable output; non-tradable under both definitions.",state_allocated,0.96,False,"Public administration (Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security) exists where the state decides to place an office, funded from the national budget under COOTAD and COPFP competence rules. There is no private-entry channel at all."
8413,Regulation of and contribution to more efficient operation of businesses,O,Public administration and defence; compulsory social security,84,841,non-tradable,0.9,False,non-tradable,0.88,False,"Public administration/defence/social security (regulation of and contribution to more efficient operation of businesses) is a government function serving residents/citizens, not a market-tradable output; non-tradable under both definitions.",state_allocated,0.96,False,"Public administration (Regulation of and contribution to more efficient operation of businesses) exists where the state decides to place an office, funded from the national budget under COOTAD and COPFP competence rules. There is no private-entry channel at all."
8421,Foreign affairs,O,Public administration and defence; compulsory social security,84,842,non-tradable,0.9,False,non-tradable,0.88,False,"Public administration/defence/social security (foreign affairs) is a government function serving residents/citizens, not a market-tradable output; non-tradable under both definitions.",state_allocated,0.96,False,"Public administration (Foreign affairs) exists where the state decides to place an office, funded from the national budget under COOTAD and COPFP competence rules. There is no private-entry channel at all."
8422,Defence activities,O,Public administration and defence; compulsory social security,84,842,non-tradable,0.9,False,non-tradable,0.88,False,"Public administration/defence/social security (defence activities) is a government function serving residents/citizens, not a market-tradable output; non-tradable under both definitions.",state_allocated,0.96,False,"Public administration (Defence activities) exists where the state decides to place an office, funded from the national budget under COOTAD and COPFP competence rules. There is no private-entry channel at all."
8423,Public order and safety activities,O,Public administration and defence; compulsory social security,84,842,non-tradable,0.9,False,non-tradable,0.88,False,"Public administration/defence/social security (public order and safety activities) is a government function serving residents/citizens, not a market-tradable output; non-tradable under both definitions.",state_allocated,0.96,False,"Public administration (Public order and safety activities) exists where the state decides to place an office, funded from the national budget under COOTAD and COPFP competence rules. There is no private-entry channel at all."
8430,Compulsory social security activities,O,Public administration and defence; compulsory social security,84,843,non-tradable,0.9,False,non-tradable,0.88,False,"Public administration/defence/social security (compulsory social security activities) is a government function serving residents/citizens, not a market-tradable output; non-tradable under both definitions.",state_allocated,0.96,False,"Public administration (Compulsory social security activities) exists where the state decides to place an office, funded from the national budget under COOTAD and COPFP competence rules. There is no private-entry channel at all."
8510,Pre-primary and primary education,P,Education,85,851,non-tradable,0.9,False,non-tradable,0.88,False,Local schooling for resident children; non-tradable under both (anchor: primary/secondary excluded).,state_allocated,0.72,False,"Basic education is overwhelmingly public in Ecuador and its geography is the Ministerio de Educacion's: districts, circuits and the Unidades Educativas del Milenio are placed by national planning. Private schools exist but also require ministry authorisation per district, so even they are permitted rather than simply opened."
8521,General secondary education,P,Education,85,852,non-tradable,0.85,False,non-tradable,0.8,False,Secondary schooling serves the resident population locally; non-tradable under both.,state_allocated,0.72,False,"General secondary education is on the same footing as primary: the ministry's district planning decides where schools are, and private provision is authorised school by school."
8522,Technical and vocational secondary education,P,Education,85,852,non-tradable,0.75,False,non-tradable,0.65,True,"Vocational/technical schools mostly serve local students, but some specialized institutes draw a regional catchment; non-tradable Atlas, mixed regionally.",state_allocated,0.70,False,Technical and vocational secondary schooling is a ministry programme — bachillerato tecnico offerings are assigned to institutions by the Ministerio de Educacion — so its provincial presence is a curriculum and budget decision.
8530,Higher education,P,Education,85,853,non-tradable,0.6,True,tradable,0.8,False,"Universities draw students from across the country (and some international students) -- strongly region-serving (tradable regional) and partly an exported service (mixed Atlas); routine teaching is local. Canonical Atlas-vs-regional divergence (anchor): non-tradable Atlas, tradable regional.",state_allocated,0.88,False,"Universities in Ecuador are created by law: the Asamblea Nacional charters them on CES and CACES evaluation, 14 were closed by state decision in 2012, and the newest ones (Yachay, Ikiam, UNAE, UArtes) were placed by executive choice. Public institutions dominate enrolment, extensions require CES authorisation, and no province can obtain a university through private investment."
8541,Sports and recreation education,P,Education,85,854,non-tradable,0.7,True,non-tradable,0.62,True,"Driving schools and sports/recreation instruction mostly serve local learners; some academies draw regionally -- non-tradable, mixed.",open_market,0.88,False,"Sports academies, football schools and instruction camps are private businesses entered with a coach and a pitch."
8542,Cultural education,P,Education,85,854,non-tradable,0.7,True,non-tradable,0.62,True,"Music/art/language tuition mostly serves local learners; specialized academies can draw regionally -- non-tradable, mixed.",open_market,0.88,False,"Music, dance, art and drama studios are private, non-degree instruction — opened freely wherever there are pupils."
8549,Other education n.e.c.,P,Education,85,854,non-tradable,0.55,True,tradable,0.6,True,"Includes language schools, exam prep and online courses that can serve students elsewhere (tradable regional, partly Atlas), but much is local tuition; mixed/low confidence.",open_market,0.82,False,"Language schools, computer academies, driving schools and adult training are private businesses; the ANT authorisation a driving school needs is conduct regulation, not an allocated slot."
8550,Educational support activities,P,Education,85,855,non-tradable,0.55,True,non-tradable,0.75,False,"Manual Ecuador review override (2026-08-17): educational counseling, test-prep/evaluation and exchange-program agencies sell to resident families and local schools; the institution-facing consulting market is thin and centres on Ministry contracts in Quito. No realistic channel exists for a typical province to sell educational-support services outward. Non-tradable under both definitions.",open_market,0.78,False,"Educational consulting, testing and exchange-programme agencies are private service firms. The largest single buyer is the ministry, but the firms themselves are formed freely."
8610,Hospital activities,Q,Human health and social work activities,86,861,non-tradable,0.6,True,tradable,0.8,False,"Referral and specialized hospitals draw patients from many provinces (tradable regional) and attract some medical tourism (mixed Atlas); routine hospital care is local. Canonical Atlas-vs-regional divergence (anchor): non-tradable Atlas, tradable regional.",state_allocated,0.58,True,"Where a hospital is, in Ecuador, is a Ministerio de Salud Publica or IESS investment decision: the public network is planned and budgeted nationally, and it is what makes this the single most-recommended class in the measured evidence. mixed_entry because private clinics and hospitals (Metropolitano, Kennedy, Hospital del Rio) are numerous, capital-financed and genuinely entered — so the class straddles, but its establishment mass and its siting logic are public."
8620,Medical and dental practice activities,Q,Human health and social work activities,86,862,non-tradable,0.62,True,non-tradable,0.58,True,"Routine medical/dental practice serves local patients (non-tradable), but specialist consultants and dental/medical tourism draw a wider catchment; mixed under both, leaning local.",open_market,0.86,False,"Medical and dental practice is the contestable core of Ecuadorian health care: consultorios and small clinics opened by professionals with an ARCSA permit, and by far the largest establishment count in section Q."
8690,Other human health activities,Q,Human health and social work activities,86,869,non-tradable,0.58,True,tradable,0.6,True,"Diagnostic labs, imaging and ambulance services often operate from regional hubs serving multiple provinces (tradable regional) but are not generally exported (non-tradable Atlas); mixed.",open_market,0.84,False,"Laboratories, imaging centres, ambulance services and outpatient therapy are private capital-financed businesses entered with equipment and a health permit."
8710,Residential nursing care facilities,Q,Human health and social work activities,87,871,non-tradable,0.7,True,non-tradable,0.62,True,"Residential nursing care mainly serves the local/regional population; some specialized facilities draw a wider catchment -- non-tradable, mixed regionally.",open_market,0.74,False,Nursing homes and convalescent facilities in Ecuador are largely private and church-run; entry is a building and a health permit.
8720,"Residential care activities for mental retardation, mental health and substance abuse",Q,Human health and social work activities,87,872,non-tradable,0.68,True,non-tradable,0.62,True,"Specialized residential mental-health/substance-abuse care can serve a regional catchment but is largely place-bound social care; non-tradable, mixed regionally.",open_market,0.74,False,"Residential treatment for addiction and mental health is a mostly private sector in Ecuador (the licensed CETAD network), entered with premises and an MSP licence."
8730,Residential care activities for the elderly and disabled,Q,Human health and social work activities,87,873,non-tradable,0.72,False,non-tradable,0.65,True,"Care homes serve mostly local/regional residents; non-tradable Atlas, mildly mixed regionally.",open_market,0.58,True,"Assisted living and homes for the elderly are opened privately with an MSP permit. mixed_entry because much of the sector operates on MIES convenios — state funding agreements that decide where a facility is viable — so the money, and effectively the siting, is public even where the operator is not."
8790,Other residential care activities,Q,Human health and social work activities,87,879,non-tradable,0.7,True,non-tradable,0.62,True,"Residential social care, largely local/regional; non-tradable, mixed regionally.",open_market,0.66,False,"Orphanages, shelters and children's homes are run by NGOs, foundations and the church, which may be established freely; state funding shapes viability but the entrant is private."
8810,Social work activities without accommodation for the elderly and disabled,Q,Human health and social work activities,88,881,non-tradable,0.82,False,non-tradable,0.78,False,Community social services for local residents; non-tradable under both.,open_market,0.70,False,Day care and counselling for the elderly and disabled is delivered mostly by foundations and NGOs on MIES convenios; forming the organisation is a private act even though the programme money is public.
8890,Other social work activities without accommodation,Q,Human health and social work activities,88,889,non-tradable,0.82,False,non-tradable,0.78,False,Local community/social assistance services; non-tradable under both.,open_market,0.72,False,"Family counselling, child protection and community social work are carried out by freely constituted foundations and NGOs alongside public programmes."
9000,"Creative, arts and entertainment activities",R,"Arts, entertainment and recreation",90,900,tradable,0.6,True,tradable,0.7,True,"Artists, performers and producers create works and shows that tour and sell beyond the locality (and can be exported); leans tradable under both, mixed given some purely local performance.",open_market,0.84,False,"Arts, sport and recreation (Creative, arts and entertainment activities) is a private and associative business — performers, promoters, clubs and venues formed freely and following audiences. Public cultural institutions exist alongside them but do not gate entry."
9101,Library and archives activities,R,"Arts, entertainment and recreation",91,910,non-tradable,0.8,False,non-tradable,0.75,False,Public libraries/archives serve the local resident population; non-tradable under both.,state_allocated,0.72,False,"Libraries and archives in Ecuador are public institutions — municipal libraries, the Archivo Nacional, the Casa de la Cultura's collections — placed by budget decision. There is no private library industry to enter."
9102,Museums activities and operation of historical sites and buildings,R,"Arts, entertainment and recreation",91,910,tradable,0.65,True,tradable,0.75,False,"Museums and heritage sites attract visitors from other regions and abroad (cultural tourism); tradable under both, mixed under Atlas for small local museums.",state_allocated,0.70,False,"Museums here are overwhelmingly public: the Ministerio de Cultura's institutions, municipal museums, and the Casa de la Cultura Ecuatoriana, which holds a nucleo in every province by statute. Private museums exist but are a handful, and a heritage site is where history left it."
9103,Botanical and zoological gardens and nature reserves activities,R,"Arts, entertainment and recreation",91,910,tradable,0.68,True,tradable,0.78,False,"Gardens, zoos and nature reserves are tourism draws pulling visitors from elsewhere (highly relevant for Ecuador); tradable under both, mixed under Atlas where attendance is local.",state_allocated,0.58,True,"The nature-reserve half of this class is the Sistema Nacional de Areas Protegidas — declared and managed by MAATE, an act of state. mixed_entry because zoos, botanical gardens and private bosques protectores are entered by municipalities and private foundations, so the class holds a genuinely enterable component."
9200,Gambling and betting activities,R,"Arts, entertainment and recreation",92,920,non-tradable,0.55,True,non-tradable,0.82,False,"Manual Ecuador review override (2026-08-17): the 2011 referendum banned casinos and gaming halls (closed by 2012), eliminating the visiting-patron channel. What remains domestically is lottery-ticket distribution (Junta de Beneficencia network) — local retail — while online sports betting runs on foreign-domiciled platforms. Non-tradable under both definitions.",state_allocated,0.66,False,"The 2011 referendum banned casinos and gaming halls, which closed in 2012, and what survives domestically is the Junta de Beneficencia de Guayaquil's legally sanctioned lottery; online betting runs on foreign platforms. Neither prohibition nor a statutory monopoly is a channel a private entrant can use."
9311,Operation of sports facilities,R,"Arts, entertainment and recreation",93,931,non-tradable,0.68,True,non-tradable,0.6,True,"Sports facilities mostly serve local users, but stadiums hosting regional/national events draw wider audiences -- non-tradable, mixed regionally.",open_market,0.79,False,"Gyms, courts, pools and pitches operated commercially are ordinary private businesses; the municipal stadiums in the class are a minority of establishments."
9312,Activities of sports clubs,R,"Arts, entertainment and recreation",93,931,non-tradable,0.62,True,non-tradable,0.6,True,"Most clubs serve local members; professional clubs draw regional/national fan revenue and transfers -- mixed, leaning local.",open_market,0.76,False,"Sports clubs are privately constituted associations and companies, football clubs included. The provincial sports federations are statutory bodies but they are few."
9319,Other sports activities,R,"Arts, entertainment and recreation",93,931,non-tradable,0.65,True,non-tradable,0.6,True,"Mostly local sports provision (instructors, leagues); some professional/event activity draws wider audiences -- non-tradable, mixed.",open_market,0.84,False,"Arts, sport and recreation (Other sports activities) is a private and associative business — performers, promoters, clubs and venues formed freely and following audiences. Public cultural institutions exist alongside them but do not gate entry."
9321,Activities of amusement parks and theme parks,R,"Arts, entertainment and recreation",93,932,tradable,0.6,True,tradable,0.72,False,"Amusement/theme parks attract visitors travelling from other regions (and tourists); tradable under both, mixed under Atlas where attendance is mostly local.",open_market,0.84,False,"Arts, sport and recreation (Activities of amusement parks and theme parks) is a private and associative business — performers, promoters, clubs and venues formed freely and following audiences. Public cultural institutions exist alongside them but do not gate entry."
9329,Other amusement and recreation activities n.e.c.,R,"Arts, entertainment and recreation",93,932,non-tradable,0.62,True,non-tradable,0.58,True,"Mostly local recreation services; some attractions draw a regional/tourist catchment -- non-tradable, mixed.",open_market,0.84,False,"Arts, sport and recreation (Other amusement and recreation activities n.e.c.) is a private and associative business — performers, promoters, clubs and venues formed freely and following audiences. Public cultural institutions exist alongside them but do not gate entry."
9411,Activities of business and employers membership organizations,S,Other service activities,94,941,non-tradable,0.78,False,non-tradable,0.72,False,"Membership organization (activities of business and employers membership organizations) serves its members and advocacy/community functions, not a market output sold across regions; non-tradable under both definitions.",open_market,0.87,False,"Repair, personal and membership services (Activities of business and employers membership organizations) are entered by private decision — a workshop, a salon or an act of association. Nothing about presence is allocated from above."
